Date,Snow_Cover_Percentage,DSSM,NDVI_nonSR_Min,NDVI_nonSR_Median,NDVI_nonSR_Max,NEE_U50_f,VPD_f,TA,TA_min,TA_max,RG,RG_min,RG_max,RH,SWC_10cm,TS_10cm,D_SNOW,precipitation_rate,TA_lag1d,TA_lag3d,TA_lag7d,TA_lag14d,TS_lag1d,TS_lag3d,TS_lag7d,TS_lag14d,SWC_lag1d,SWC_lag3d,SWC_lag7d,SWC_lag14d,P_lag1d,P_lag3d,P_lag7d,P_lag14d
2024-07-29,0,46,0.39,0.49,0.59,-0.47,0.66,6.07,4.25,8.32,62.4,-0.09,186.77,93.13,69.31,2.78,0.0,4.4,7.47,6.97,7.29,10.07,3.12,2.93,2.73,2.94,69.29,69.27,69.26,69.29,4.3,4.8,7.6,7.6
2024-07-30,0,47,0.39,0.49,0.59,-0.02,0.67,5.64,4.07,6.76,46.48,3.82,162.2,92.85,69.32,2.66,0.0,6.2,6.07,7.15,6.58,9.56,2.78,2.94,2.7,2.96,69.31,69.29,69.26,69.29,4.4,9.2,10.5,12.0
2024-07-31,0,48,0.39,0.49,0.59,-2.97,0.91,6.25,4.13,9.16,183.14,8.91,563.28,91.01,69.32,2.61,0.0,0.0,5.64,6.39,6.27,8.98,2.66,2.86,2.71,2.94,69.32,69.31,69.28,69.29,6.2,14.9,16.5,18.2
2024-08-01,0,49,0.39,0.49,0.59,-3.01,4.67,9.71,1.73,14.6,205.45,12.76,490.92,67.73,69.3,2.89,0.0,0.0,6.25,5.98,6.5,8.38,2.61,2.69,2.74,2.9,69.32,69.32,69.29,69.29,0.0,10.6,15.4,18.2
2024-08-02,0,50,0.39,0.49,0.59,-1.02,6.18,9.84,4.97,12.6,81.93,7.89,269.95,51.11,69.28,3.04,0.0,0.0,9.71,7.2,6.94,8.01,2.89,2.72,2.82,2.86,69.3,69.31,69.29,69.28,0.0,6.2,15.4,18.2
2024-08-03,0,51,0.39,0.49,0.59,-2.92,3.07,8.55,3.28,13.02,237.1,8.19,669.62,76.02,69.28,3.01,0.0,0.0,9.84,8.6,7.56,7.77,3.04,2.85,2.86,2.83,69.28,69.3,69.3,69.28,0.0,0.0,15.4,18.2
2024-08-04,0,52,0.4,0.5,0.6,-2.51,5.82,10.38,1.09,15.21,263.37,8.03,566.08,61.28,69.26,3.2,0.0,0.0,8.55,9.37,7.65,7.59,3.01,2.98,2.88,2.8,69.28,69.29,69.3,69.28,0.0,0.0,14.9,18.2
2024-08-05,0,53,0.4,0.49,0.6,-2.53,5.02,9.74,2.31,16.78,254.87,9.0,548.4,64.07,69.24,3.29,0.0,0.0,10.38,9.59,8.06,7.68,3.2,3.09,2.89,2.81,69.26,69.27,69.3,69.28,0.0,0.0,10.6,18.2
2024-08-06,0,54,0.39,0.48,0.58,-2.43,4.15,8.24,1.38,11.66,249.7,6.71,559.29,65.9,69.24,3.16,0.0,0.0,9.74,9.56,8.59,7.58,3.29,3.17,2.96,2.83,69.24,69.26,69.29,69.27,0.0,0.0,6.2,16.7
2024-08-07,0,55,0.37,0.46,0.55,-1.9,3.73,8.39,5.01,11.9,213.36,5.35,643.66,68.17,69.23,3.28,0.0,0.0,8.24,9.45,8.96,7.62,3.16,3.22,3.03,2.87,69.24,69.25,69.27,69.28,0.0,0.0,0.0,16.5
2024-08-08,0,56,0.37,0.45,0.55,-1.24,4.0,8.51,6.22,10.7,94.39,2.4,261.69,64.9,69.22,3.32,0.0,0.0,8.39,8.79,9.26,7.88,3.28,3.24,3.12,2.93,69.23,69.24,69.26,69.27,0.0,0.0,0.0,15.4
2024-08-09,0,57,0.37,0.45,0.54,0.62,2.03,4.62,2.18,6.45,29.64,-0.93,106.15,77.11,69.24,2.81,0.01,7.1,8.51,8.38,9.09,8.02,3.32,3.25,3.19,3.0,69.22,69.23,69.25,69.27,0.0,0.0,0.0,15.4
2024-08-10,0,58,0.36,0.44,0.53,-0.32,1.32,3.12,1.33,4.66,54.54,-1.77,149.61,82.9,69.27,2.01,0.0,1.5,4.62,7.17,8.35,7.95,2.81,3.14,3.15,3.01,69.24,69.23,69.24,69.27,7.1,7.1,7.1,22.5
2024-08-11,0,59,0.36,0.44,0.53,-1.78,0.7,3.16,0.82,5.12,159.43,-0.21,526.16,91.55,69.28,1.82,0.0,1.9,3.12,5.42,7.57,7.61,2.01,2.71,3.01,2.94,69.27,69.24,69.24,69.27,1.5,8.6,8.6,23.5
2024-08-12,0,60,0.35,0.43,0.52,-1.52,4.98,8.38,-1.67,15.04,232.8,2.95,537.53,65.88,69.27,1.98,0.0,0.0,3.16,3.63,6.54,7.3,1.82,2.21,2.81,2.85,69.28,69.26,69.25,69.27,1.9,10.5,10.5,21.1
2024-08-13,0,61,0.35,0.43,0.52,-1.44,3.4,7.37,1.23,11.83,165.6,-1.4,433.02,69.4,69.25,2.3,0.0,0.0,8.38,4.89,6.34,7.47,1.98,1.94,2.62,2.79,69.27,69.27,69.25,69.27,0.0,3.4,10.5,16.7
2024-08-14,0,62,0.35,0.42,0.52,-0.32,1.47,7.64,2.04,11.01,94.42,-7.11,362.15,87.6,69.21,2.61,0.0,1.0,7.37,6.3,6.22,7.59,2.3,2.04,2.5,2.77,69.25,69.27,69.25,69.26,0.0,1.9,10.5,10.5
2024-08-15,0,63,0.35,0.42,0.51,0.84,1.29,7.2,4.88,9.03,36.25,-8.11,102.58,87.4,69.19,2.92,0.0,4.3,7.64,7.8,6.11,7.69,2.61,2.3,2.41,2.77,69.21,69.24,69.25,69.26,1.0,1.0,11.5,11.5
2024-08-16,0,64,0.35,0.42,0.51,0.79,0.89,5.94,3.91,8.21,27.92,-5.45,107.27,83.78,69.2,2.48,0.07,7.0,7.2,7.4,5.93,7.51,2.92,2.61,2.35,2.77,69.19,69.22,69.24,69.25,4.3,5.3,15.8,15.8
2024-08-17,0,65,0.34,0.41,0.51,0.83,1.54,6.67,5.63,8.58,32.34,-5.51,99.71,84.72,69.2,2.32,0.0,9.7,5.94,6.92,6.12,7.23,2.48,2.67,2.3,2.73,69.2,69.2,69.24,69.24,7.0,12.3,15.7,22.8
2024-08-18,0,66,0.34,0.41,0.5,0.42,2.72,6.11,3.34,8.17,49.41,-3.34,145.56,72.08,69.2,2.31,0.0,1.1,6.67,6.6,6.62,7.1,2.32,2.57,2.35,2.68,69.2,69.2,69.23,69.24,9.7,21.0,23.9,32.5
2024-08-19,0,67,0.34,0.41,0.5,-0.22,2.5,1.08,-18.16,3.44,122.39,-1.5,497.18,87.02,69.18,2.21,0.0,0.0,6.11,6.24,7.04,6.79,2.31,2.37,2.42,2.62,69.2,69.2,69.22,69.23,1.1,17.8,23.1,33.6
2024-08-20,0,68,0.34,0.41,0.5,0.36,2.06,5.11,3.05,7.34,75.06,-2.23,347.03,84.75,69.17,2.55,0.0,0.0,1.08,4.62,6.0,6.17,2.21,2.28,2.45,2.54,69.18,69.19,69.2,69.23,0.0,10.8,23.1,33.6
2024-08-21,0,69,0.34,0.4,0.49,0.38,2.26,4.95,3.35,5.93,76.1,-2.2,308.45,86.72,69.16,2.66,0.0,0.0,5.11,4.1,5.68,5.95,2.55,2.36,2.49,2.5,69.17,69.18,69.19,69.22,0.0,1.1,23.1,33.6
2024-08-22,0,70,0.33,0.4,0.49,0.12,2.87,12.67,12.67,12.67,187.07,-2.75,481.93,41.38,69.15,2.44,0.0,0.0,4.95,3.71,5.29,5.7,2.66,2.47,2.49,2.45,69.16,69.17,69.19,69.22,0.0,0.0,22.1,33.6
2024-08-23,0,71,0.33,0.39,0.48,0.02,3.26,7.97,5.33,9.02,177.22,-4.5,460.7,60.69,69.15,2.09,0.0,0.0,12.67,7.58,6.08,6.0,2.44,2.55,2.42,2.39,69.15,69.16,69.18,69.21,0.0,0.0,17.8,33.6
2024-08-24,0,72,0.32,0.38,0.47,0.53,3.45,6.06,4.83,7.4,50.78,-3.78,169.64,63.59,69.15,2.07,0.02,0.0,7.97,8.53,6.36,6.24,2.09,2.4,2.37,2.34,69.15,69.15,69.17,69.21,0.0,0.0,10.8,26.5
2024-08-25,0,73,0.31,0.37,0.45,0.45,2.73,5.37,3.17,7.78,155.63,-2.71,442.8,70.34,69.15,2.0,0.01,0.0,6.06,8.9,6.28,6.45,2.07,2.2,2.33,2.34,69.15,69.15,69.17,69.2,0.0,0.0,1.1,25.0
2024-08-26,0,74,0.3,0.35,0.43,0.38,2.91,5.29,0.04,10.08,167.25,-4.64,427.71,70.53,69.15,1.8,0.02,0.0,5.37,6.46,6.17,6.61,2.0,2.05,2.29,2.35,69.15,69.15,69.16,69.19,0.0,0.0,0.0,23.1
2024-08-27,0,75,0.28,0.32,0.41,0.54,2.63,5.71,1.71,9.43,162.7,-4.32,425.3,72.81,69.15,1.64,0.02,0.0,5.29,5.57,6.77,6.39,1.8,1.96,2.23,2.34,69.15,69.15,69.15,69.18,0.0,0.0,0.0,23.1
2024-08-28,0,76,0.25,0.3,0.38,0.51,2.38,4.18,1.1,6.91,155.85,-4.48,425.01,72.96,69.15,1.49,0.02,0.0,5.71,5.46,6.86,6.27,1.64,1.81,2.1,2.29,69.15,69.15,69.15,69.17,0.0,0.0,0.0,23.1
2024-08-29,0,77,0.23,0.27,0.36,0.64,0.45,1.23,-1.73,4.4,131.36,-3.2,448.14,94.07,69.15,1.41,0.03,0.0,4.18,5.06,6.75,6.02,1.49,1.64,1.93,2.21,69.15,69.15,69.15,69.17,0.0,0.0,0.0,22.1
2024-08-30,0,78,0.22,0.27,0.35,0.71,1.42,2.79,0.05,5.4,93.31,-4.37,420.67,82.09,69.14,1.54,0.02,0.0,1.23,3.71,5.12,5.6,1.41,1.51,1.78,2.1,69.15,69.15,69.15,69.17,0.0,0.0,0.0,17.8
2024-08-31,0,79,0.21,0.26,0.35,0.58,1.86,2.73,-1.19,5.48,117.41,-4.29,337.37,76.76,69.15,1.25,0.0,0.0,2.79,2.74,4.38,5.37,1.54,1.48,1.7,2.04,69.14,69.15,69.15,69.16,0.0,0.0,0.0,10.8
2024-09-01,0,80,0.21,0.26,0.34,0.87,0.67,2.95,1.63,4.17,39.03,-4.15,132.49,91.31,69.15,1.14,0.02,7.5,2.73,2.25,3.9,5.09,1.25,1.4,1.59,1.96,69.15,69.15,69.15,69.16,0.0,0.0,0.0,1.1
2024-09-02,0,81,0.2,0.25,0.34,0.85,1.41,3.82,1.09,6.08,65.74,-4.59,217.42,83.73,69.14,1.33,0.03,0.0,2.96,2.82,3.56,4.86,1.14,1.3,1.46,1.88,69.15,69.15,69.15,69.15,7.5,7.5,7.5,7.5
2024-09-03,0,82,0.19,0.24,0.33,0.86,1.01,2.31,0.99,4.26,34.21,-5.69,117.44,86.32,69.12,1.43,0.03,6.5,3.82,3.17,3.35,5.06,1.33,1.24,1.4,1.81,69.14,69.15,69.15,69.15,0.0,7.5,7.5,7.5
2024-09-04,0,83,0.19,0.24,0.33,0.72,1.6,2.62,0.58,4.4,130.97,-4.62,400.85,79.11,69.12,1.13,0.04,0.0,2.31,3.03,2.86,4.86,1.43,1.3,1.37,1.73,69.12,69.14,69.14,69.15,6.5,14.0,14.0,14.0
2024-09-05,0,84,0.18,0.23,0.32,0.77,1.16,1.61,0.39,2.87,49.68,-3.05,217.41,83.53,69.11,1.09,0.03,0.4,2.62,2.92,2.64,4.69,1.13,1.3,1.32,1.62,69.12,69.13,69.14,69.14,0.0,6.5,14.0,14.0
2024-09-06,0,85,0.16,0.22,0.31,0.57,1.29,1.09,-0.87,2.8,122.71,-3.91,394.02,80.83,69.12,0.84,0.02,0.0,1.61,2.18,2.69,3.9,1.09,1.22,1.27,1.53,69.11,69.12,69.13,69.14,0.4,6.9,14.4,14.4
2024-09-07,38,86,0.15,0.2,0.29,0.79,0.72,-0.31,-1.72,0.98,29.46,-3.16,112.54,88.33,69.12,0.52,0.03,0.7,1.09,1.77,2.45,3.41,0.84,1.02,1.17,1.44,69.12,69.12,69.13,69.14,0.0,0.4,14.4,14.4
2024-09-08,75,87,0.13,0.19,0.28,0.82,2.46,0.9,-0.55,2.13,89.28,-3.3,383.4,62.59,69.13,0.21,0.03,0.0,-0.31,0.8,2.01,2.96,0.52,0.82,1.07,1.33,69.12,69.12,69.13,69.14,0.7,1.1,15.1,15.1
2024-09-09,0,88,0.11,0.17,0.26,0.7,2.58,2.52,-0.57,4.16,47.12,-4.1,156.01,65.37,69.13,0.08,0.02,0.0,0.9,0.56,1.72,2.64,0.21,0.52,0.94,1.2,69.13,69.12,69.12,69.14,0.0,0.7,7.6,15.1
2024-09-10,0,89,0.12,0.17,0.26,0.62,2.33,1.55,-2.14,4.54,116.62,-4.85,357.56,67.45,69.14,0.01,0.01,0.0,2.52,1.04,1.54,2.44,0.08,0.27,0.76,1.08,69.13,69.13,69.12,69.13,0.0,0.7,7.6,15.1
2024-09-11,0,90,0.12,0.18,0.27,0.55,2.11,0.3,-3.1,3.65,117.22,-4.85,354.28,67.79,69.14,-0.05,0.01,0.0,1.55,1.66,1.43,2.14,0.01,0.1,0.55,0.96,69.14,69.13,69.12,69.13,0.0,0.0,1.1,15.1
2024-09-12,0,91,0.13,0.19,0.28,0.58,2.72,1.02,-1.82,3.64,100.6,-4.91,448.29,59.45,69.14,-0.1,0.02,0.0,0.3,1.46,1.1,1.87,-0.05,0.01,0.39,0.85,69.14,69.14,69.13,69.13,0.0,0.0,1.1,15.1
2024-09-13,0,92,0.14,0.2,0.29,0.55,1.85,0.42,-2.28,2.67,83.19,-5.06,328.68,71.4,69.14,-0.12,0.01,0.0,1.02,0.96,1.01,1.85,-0.1,-0.05,0.22,0.74,69.14,69.14,69.13,69.13,0.0,0.0,0.7,15.1
2024-09-14,0,93,0.16,0.23,0.31,0.56,1.49,-0.43,-3.54,3.18,108.96,-4.88,334.55,76.45,69.14,-0.13,0.01,0.0,0.42,0.58,0.92,1.68,-0.12,-0.09,0.08,0.62,69.14,69.14,69.13,69.13,0.0,0.0,0.7,15.1
2024-09-15,0,94,0.16,0.24,0.31,0.48,1.83,-0.47,-4.16,3.96,104.25,-4.79,328.69,71.5,69.14,-0.13,0.01,0.0,-0.43,0.34,0.9,1.46,-0.13,-0.12,-0.01,0.53,69.14,69.14,69.14,69.13,0.0,0.0,0.0,15.1
2024-09-16,1,95,0.16,0.24,0.31,0.68,0.52,-3.56,-4.92,-2.49,66.56,-4.5,258.53,89.18,69.14,-0.13,0.0,0.0,-0.47,-0.16,0.7,1.21,-0.13,-0.13,-0.06,0.44,69.14,69.14,69.14,69.13,0.0,0.0,0.0,7.6
2024-09-17,1,96,0.15,0.23,0.31,,0.41,-4.15,-6.32,-2.0,74.71,-2.84,334.74,91.12,69.14,-0.13,0.0,0.0,-3.56,-1.49,-0.17,0.68,-0.13,-0.13,-0.09,0.33,69.14,69.14,69.14,69.13,0.0,0.0,0.0,7.6
2024-09-18,2,97,0.15,0.23,0.31,,1.55,-1.82,-4.6,0.55,57.06,-3.44,259.67,72.82,69.14,-0.13,0.0,0.0,-4.15,-2.73,-0.98,0.22,-0.13,-0.13,-0.11,0.22,69.14,69.14,69.14,69.13,0.0,0.0,0.0,1.1
2024-09-19,1,98,0.15,0.23,0.3,,1.67,-0.32,-2.09,1.65,22.07,-4.05,93.32,72.78,69.12,-0.13,0.0,0.0,-1.82,-3.18,-1.28,-0.09,-0.13,-0.13,-0.13,0.13,69.14,69.14,69.14,69.13,0.0,0.0,0.0,1.1
2024-09-20,4,99,0.15,0.23,0.3,,1.36,0.68,-2.45,3.34,48.34,-5.26,250.94,79.23,69.2,-0.14,0.0,0.6,-0.32,-2.1,-1.48,-0.23,-0.13,-0.13,-0.13,0.04,69.12,69.13,69.14,69.13,0.0,0.0,0.0,0.7
2024-09-21,3,100,0.14,0.23,0.3,,1.83,-0.97,-4.81,2.05,50.02,-4.61,242.11,69.09,69.22,-0.14,0.0,0.0,0.68,-0.49,-1.44,-0.26,-0.14,-0.13,-0.13,-0.03,69.2,69.15,69.15,69.14,0.6,0.6,0.6,1.3
2024-09-22,2,101,0.14,0.22,0.3,,1.68,-2.01,-5.51,1.85,60.75,-4.78,275.94,68.9,69.23,-0.14,0.0,0.0,-0.96,-0.2,-1.52,-0.31,-0.14,-0.14,-0.13,-0.07,69.22,69.18,69.16,69.15,0.0,0.6,0.6,0.6
2024-09-23,4,102,0.14,0.22,0.29,,1.66,0.27,-3.35,5.01,55.57,-3.81,251.66,74.57,69.22,-0.14,0.0,0.0,-2.01,-0.77,-1.74,-0.52,-0.14,-0.14,-0.13,-0.1,69.23,69.22,69.17,69.15,0.0,0.6,0.6,0.6
2024-09-24,0,103,0.13,0.22,0.29,,1.64,0.27,-3.69,2.04,67.3,-4.11,252.08,74.34,69.19,-0.14,0.0,0.0,0.27,-0.9,-1.19,-0.68,-0.14,-0.14,-0.14,-0.11,69.22,69.22,69.18,69.16,0.0,0.0,0.6,0.6
2024-09-25,3,104,0.13,0.22,0.29,,1.15,-0.76,-2.78,1.62,39.86,-3.59,215.62,80.82,69.15,-0.14,0.0,0.0,0.28,-0.49,-0.56,-0.77,-0.14,-0.14,-0.14,-0.12,69.19,69.21,69.19,69.16,0.0,0.0,0.6,0.6
2024-09-26,0,105,0.13,0.22,0.3,,1.65,-1.88,-2.88,-0.09,67.57,-5.09,279.07,69.54,69.12,-0.14,0.0,0.0,-0.76,-0.07,-0.4,-0.84,-0.14,-0.14,-0.14,-0.13,69.15,69.19,69.19,69.17,0.0,0.0,0.6,0.6
2024-09-27,3,106,0.13,0.23,0.3,,2.84,-1.17,-4.56,0.5,40.52,-5.09,191.54,50.93,69.1,-0.14,0.0,0.0,-1.88,-0.79,-0.63,-1.05,-0.14,-0.14,-0.14,-0.13,69.12,69.15,69.19,69.16,0.0,0.0,0.6,0.6
2024-09-28,3,107,0.13,0.23,0.31,,1.95,-2.54,-4.64,-1.32,24.18,-4.52,93.82,61.85,69.1,-0.14,0.0,0.0,-1.17,-1.27,-0.89,-1.16,-0.14,-0.14,-0.14,-0.13,69.1,69.12,69.18,69.16,0.0,0.0,0.0,0.6
2024-09-29,2,108,0.14,0.23,0.31,,1.0,-4.73,-6.95,-2.71,43.66,-4.69,225.05,76.71,69.12,-0.14,0.0,0.0,-2.54,-1.86,-1.12,-1.32,-0.14,-0.14,-0.14,-0.14,69.1,69.11,69.16,69.16,0.0,0.0,0.0,0.6
2024-09-30,0,109,0.14,0.24,0.32,,1.84,-5.3,-6.79,-1.98,54.29,-4.8,214.3,56.23,69.09,-0.14,0.0,0.0,-4.74,-2.82,-1.5,-1.62,-0.14,-0.14,-0.14,-0.14,69.12,69.11,69.14,69.16,0.0,0.0,0.0,0.6
2024-10-01,0,110,0.12,0.22,0.29,,1.61,-5.81,-8.28,-2.4,54.17,-4.43,208.38,60.14,69.0,-0.14,0.0,0.0,-5.3,-4.19,-2.3,-1.74,-0.14,-0.14,-0.14,-0.14,69.09,69.1,69.12,69.15,0.0,0.0,0.0,0.6
2024-10-02,0,111,0.11,0.19,0.26,,1.46,-5.65,-8.17,-1.42,43.92,-4.01,197.94,65.1,68.96,-0.14,0.0,0.0,-5.81,-5.28,-3.17,-1.86,-0.14,-0.14,-0.14,-0.14,69.0,69.07,69.1,69.14,0.0,0.0,0.0,0.6
2024-10-03,0,112,0.1,0.16,0.22,,1.98,-4.19,-7.48,-0.26,45.96,-4.31,192.51,57.97,68.79,-0.16,0.0,0.0,-5.66,-5.59,-3.87,-2.14,-0.14,-0.14,-0.14,-0.14,68.96,69.02,69.07,69.13,0.0,0.0,0.0,0.6
2024-10-04,2,113,0.1,0.15,0.21,,1.23,-4.19,-7.47,-0.42,30.62,-4.32,171.56,73.69,67.71,-0.2,0.0,0.0,-4.19,-5.22,-4.2,-2.41,-0.16,-0.15,-0.14,-0.14,68.79,68.92,69.02,69.11,0.0,0.0,0.0,0.6
2024-10-05,26,114,0.09,0.15,0.21,,0.63,-4.23,-6.83,-2.44,17.78,-4.14,82.63,85.95,63.62,-0.24,0.0,0.0,-4.19,-4.68,-4.63,-2.76,-0.2,-0.17,-0.15,-0.14,67.71,68.49,68.82,69.0,0.0,0.0,0.0,0.0
2024-10-06,51,115,0.09,0.14,0.2,,0.3,-6.0,-9.59,-3.49,34.95,-4.91,219.24,92.42,53.66,-0.24,0.0,0.0,-4.23,-4.2,-4.87,-3.0,-0.24,-0.2,-0.17,-0.15,63.62,66.71,68.04,68.6,0.0,0.0,0.0,0.0
2024-10-07,76,116,0.09,0.14,0.19,,0.29,-8.1,-10.83,-6.79,9.34,-4.05,57.7,91.32,36.62,-0.29,0.01,0.0,-6.0,-4.8,-5.05,-3.28,-0.24,-0.23,-0.18,-0.16,53.66,61.66,65.83,67.49,0.0,0.0,0.0,0.0
2024-10-08,100,117,0.08,0.13,0.19,,0.3,-9.58,-11.31,-8.15,57.29,-5.05,282.27,89.92,25.79,-0.44,0.01,0.0,-8.1,-6.11,-5.45,-3.88,-0.29,-0.26,-0.2,-0.17,36.62,51.3,61.19,65.16,0.0,0.0,0.0,0.0
2024-10-09,100,118,0.08,0.13,0.18,,0.52,-5.73,-9.45,-2.88,7.73,-3.4,38.1,87.64,22.84,-0.5,0.0,0.3,-9.58,-7.89,-5.99,-4.58,-0.44,-0.32,-0.25,-0.19,25.79,38.69,55.02,62.06,0.0,0.0,0.0,0.0
2024-10-10,29,119,0.08,0.12,0.17,,2.26,-1.91,-4.37,0.45,13.38,-5.1,132.28,58.88,22.78,-0.42,0.0,0.0,-5.73,-7.8,-6.0,-4.94,-0.5,-0.41,-0.3,-0.22,22.84,28.42,48.43,58.75,0.3,0.3,0.3,0.3
2024-10-11,0,120,0.07,0.12,0.17,,3.83,-0.11,-1.47,1.25,23.49,-5.21,129.54,37.0,22.11,-0.51,0.0,0.0,-1.91,-5.74,-5.68,-4.94,-0.42,-0.45,-0.33,-0.24,22.78,23.8,41.86,55.44,0.0,0.3,0.3,0.3
2024-10-12,0,121,0.07,0.12,0.17,,4.6,2.37,0.99,3.27,4.03,-3.93,30.74,36.6,22.03,-0.46,0.0,0.0,-0.11,-2.58,-5.09,-4.86,-0.51,-0.47,-0.38,-0.26,22.11,22.58,35.35,52.08,0.0,0.3,0.3,0.3
2024-10-13,0,122,0.07,0.12,0.17,,4.13,1.29,-1.5,2.69,5.47,-3.59,32.18,38.62,22.3,-0.39,0.0,0.0,2.37,0.12,-4.15,-4.51,-0.46,-0.46,-0.41,-0.29,22.03,22.31,29.4,48.72,0.0,0.0,0.3,0.3
2024-10-14,0,123,0.07,0.12,0.16,,2.01,-4.38,-9.2,-1.11,16.1,-4.07,137.0,57.28,21.6,-0.54,0.0,0.0,1.29,1.18,-3.11,-4.08,-0.39,-0.45,-0.43,-0.3,22.3,22.15,24.92,45.38,0.0,0.0,0.3,0.3
2024-10-15,0,124,0.07,0.11,0.16,,1.33,-8.03,-9.88,-6.46,6.04,-4.2,41.68,60.63,20.02,-0.87,0.0,0.0,-4.38,-0.24,-2.58,-4.02,-0.54,-0.46,-0.46,-0.33,21.6,21.98,22.78,41.99,0.0,0.0,0.3,0.3
2024-10-16,0,125,0.07,0.11,0.16,,1.05,-10.35,-11.96,-7.57,13.84,-4.57,101.28,62.66,19.08,-1.32,0.0,0.0,-8.04,-3.71,-2.36,-4.18,-0.87,-0.6,-0.53,-0.39,20.02,21.31,21.95,38.49,0.0,0.0,0.3,0.3
2024-10-17,0,126,0.07,0.11,0.16,,1.93,-7.07,-11.36,-5.68,6.52,-4.59,44.69,47.42,18.65,-1.59,0.0,0.0,-10.35,-7.59,-3.02,-4.51,-1.32,-0.91,-0.64,-0.47,19.08,20.23,21.42,34.92,0.0,0.0,0.0,0.3
2024-10-18,0,127,0.07,0.11,0.16,,0.98,-9.38,-12.56,-7.49,5.89,-4.19,47.97,67.84,18.24,-1.96,0.0,0.0,-7.07,-8.48,-3.76,-4.72,-1.59,-1.26,-0.81,-0.57,18.65,19.25,20.83,31.34,0.0,0.0,0.0,0.3
2024-10-19,50,128,0.07,0.11,0.16,,0.94,-5.84,-9.59,-3.51,1.53,-2.69,18.38,75.94,18.2,-1.82,0.0,2.9,-9.38,-8.93,-5.08,-5.09,-1.96,-1.62,-1.02,-0.7,18.24,18.66,20.27,27.81,0.0,0.0,0.0,0.3
2024-10-20,100,129,0.07,0.11,0.16,,1.51,-3.85,-6.85,-2.03,2.6,-2.31,23.3,67.74,18.73,-1.25,-0.0,0.0,-5.84,-7.43,-6.25,-5.2,-1.82,-1.79,-1.21,-0.81,18.2,18.36,19.73,24.57,2.9,2.9,2.9,3.2
2024-10-21,99,130,0.07,0.11,0.16,,1.44,-7.71,-10.22,-5.93,5.26,-4.16,58.93,58.07,18.88,-1.24,0.0,0.0,-3.84,-6.36,-6.99,-5.05,-1.25,-1.68,-1.34,-0.88,18.73,18.39,19.22,22.07,0.0,2.9,2.9,3.2
2024-10-22,99,131,0.07,0.11,0.16,,1.77,-7.55,-10.94,-5.42,3.96,-3.87,36.03,49.95,18.77,-1.39,0.0,0.0,-7.71,-5.8,-7.46,-5.02,-1.24,-1.44,-1.44,-0.95,18.88,18.6,18.83,20.8,0.0,2.9,2.9,3.2
2024-10-23,100,132,0.07,0.11,0.16,,0.76,-11.6,-13.51,-9.58,4.44,-3.95,59.82,70.09,18.59,-1.62,0.01,0.0,-7.55,-6.37,-7.39,-4.88,-1.39,-1.29,-1.51,-1.02,18.77,18.79,18.65,20.3,0.0,0.0,2.9,3.2
2024-10-24,99,133,0.07,0.11,0.16,,0.96,-12.35,-14.29,-10.08,1.51,-4.91,26.43,59.82,18.26,-2.04,0.0,0.0,-11.6,-8.95,-7.57,-5.3,-1.62,-1.42,-1.55,-1.1,18.59,18.75,18.58,20.0,0.0,0.0,2.9,2.9
2024-10-25,100,134,0.07,0.11,0.16,,0.72,-12.45,-16.2,-9.2,2.51,-4.47,43.59,69.82,17.92,-2.42,0.01,0.0,-12.35,-10.5,-8.32,-6.04,-2.04,-1.68,-1.62,-1.21,18.26,18.54,18.52,19.68,0.0,0.0,2.9,2.9
2024-10-26,99,135,0.07,0.11,0.16,,1.71,-7.34,-10.05,-5.37,1.08,-3.91,16.72,52.18,17.83,-2.23,0.0,0.2,-12.45,-12.13,-8.76,-6.92,-2.42,-2.03,-1.68,-1.35,17.92,18.26,18.48,19.38,0.0,0.0,2.9,2.9
2024-10-27,99,136,0.07,0.11,0.16,,2.75,-4.76,-5.6,-3.46,-0.87,-5.12,10.16,36.18,17.9,-1.98,0.0,0.1,-7.34,-10.71,-8.98,-7.62,-2.23,-2.23,-1.74,-1.48,17.83,18.0,18.43,19.08,0.2,0.2,0.2,3.1
2024-10-28,99,137,0.07,0.11,0.16,,1.29,-11.27,-13.92,-5.12,1.29,-4.97,43.11,51.74,17.73,-2.36,0.01,0.0,-4.76,-8.18,-9.11,-8.05,-1.98,-2.21,-1.85,-1.59,17.9,17.88,18.31,18.76,0.1,0.3,0.3,3.2
2024-10-29,99,138,0.07,0.11,0.16,,1.43,-11.6,-13.0,-10.42,-0.22,-5.3,33.08,43.16,17.35,-2.91,0.02,0.0,-11.27,-7.79,-9.62,-8.54,-2.36,-2.19,-2.01,-1.72,17.73,17.82,18.14,18.49,0.0,0.3,0.3,3.2
2024-10-30,99,139,0.07,0.11,0.16,,1.63,-10.73,-12.94,-7.95,-0.85,-5.55,27.76,39.85,17.06,-3.26,0.01,0.0,-11.6,-9.21,-10.2,-8.79,-2.91,-2.42,-2.22,-1.87,17.35,17.66,17.94,18.3,0.0,0.1,0.3,3.2
2024-10-31,98,140,0.07,0.11,0.16,,2.2,-7.2,-9.38,-4.46,-1.05,-5.4,21.13,39.13,16.85,-3.39,0.0,0.0,-10.73,-11.2,-10.07,-8.82,-3.26,-2.84,-2.46,-2.0,17.06,17.38,17.72,18.15,0.0,0.0,0.3,3.2
